"Date","GSPC.Adjusted","DJI.Adjusted","NYA.Adjusted","W5000.Adjusted","RUT.Adjusted"
2019-05-29,2783.02001953125,25126.41015625,12386.2099609375,28710.150390625,1489.94995117188
2019-05-30,2788.86010742188,25169.880859375,12393.66015625,28748.310546875,1485.53002929688
2019-05-31,2752.06005859375,24815.0390625,12264.490234375,28369.390625,1465.48999023438
2019-06-03,2744.44995117188,24819.779296875,12341.8203125,28258.6796875,1469.97998046875
2019-06-04,2803.27001953125,25332.1796875,12560.580078125,28904.919921875,1508.56005859375
2019-06-05,2826.14990234375,25539.5703125,12614.7001953125,29101.189453125,1506.7900390625
2019-06-06,2843.48999023438,25720.66015625,12675.66015625,29249.8203125,1499.2900390625
2019-06-07,2873.34008789062,25983.939453125,12765.8603515625,29545.5390625,1514.39001464844
2019-06-10,2886.72998046875,26062.6796875,12802.0302734375,29698.69921875,1523.56005859375
2019-06-11,2885.71997070312,26048.509765625,12813.91015625,29674.55078125,1519.10998535156
2019-06-12,2879.84008789062,26004.830078125,12784.830078125,29622.08984375,1519.7900390625
2019-06-13,2891.63989257812,26106.76953125,12827.509765625,29763.599609375,1535.80004882812
2019-06-14,2886.97998046875,26089.609375,12787.240234375,29684.75,1522.5
2019-06-17,2889.669921875,26112.529296875,12775.51953125,29735.380859375,1532.75
2019-06-18,2917.75,26465.5390625,12907.4599609375,30028.669921875,1550.22998046875
2019-06-19,2926.4599609375,26504,12954.080078125,30128.9609375,1555.57995605469
2019-06-20,2954.17993164062,26753.169921875,13081.5400390625,30394.599609375,1563.48999023438
2019-06-21,2950.4599609375,26719.130859375,13047.240234375,30321.869140625,1549.63000488281
2019-06-24,2945.35009765625,26727.5390625,13019.98046875,30216.279296875,1530.07995605469
2019-06-25,2917.3798828125,26548.220703125,12936.650390625,29927.080078125,1521.0400390625
2019-06-26,2913.78002929688,26536.8203125,12912.009765625,29892.220703125,1521.89001464844
2019-06-27,2924.919921875,26526.580078125,12965.3203125,30069.41015625,1546.55004882812
2019-06-28,2941.76000976562,26599.9609375,13049.7099609375,30268.05078125,1566.56994628906
2019-07-01,2964.330078125,26717.4296875,13127.6904296875,30485.4609375,1566.56994628906
2019-07-02,2973.01000976562,26786.6796875,13152.5498046875,30551.830078125,1560.5400390625
2019-07-03,2995.82006835938,26966,13239.8701171875,30794.650390625,1572.11999511719
2019-07-05,2990.40991210938,26922.119140625,13210.91015625,30763.720703125,1575.61999511719
2019-07-08,2975.94995117188,26806.140625,13147.2197265625,30598.140625,1561.39001464844
2019-07-09,2979.6298828125,26783.490234375,13136.8896484375,30654.9296875,1562.58996582031
2019-07-10,2993.07006835938,26860.19921875,13173.259765625,30785.650390625,1565.05004882812
2019-07-11,2999.90991210938,27088.080078125,13198.7197265625,30829.5703125,1557.92004394531
2019-07-12,3013.77001953125,27332.029296875,13234.759765625,30984.9296875,1570
2019-07-15,3014.30004882812,27359.16015625,13233.3896484375,30978.349609375,1561.81994628906
2019-07-16,3004.0400390625,27335.630859375,13195.1904296875,30884.2109375,1562
2019-07-17,2984.419921875,27219.849609375,13119.9697265625,30691.69921875,1550.78002929688
2019-07-18,2995.11010742188,27222.970703125,13168.7001953125,30788.509765625,1555.61999511719
2019-07-19,2976.61010742188,27154.19921875,13111.990234375,30607.580078125,1547.90002441406
2019-07-22,2985.03002929688,27171.900390625,13109.76953125,30687.689453125,1544.78002929688
2019-07-23,3005.46997070312,27349.189453125,13197.51953125,30888.560546875,1554.9599609375
2019-07-24,3019.56005859375,27269.970703125,13234.9296875,31086.140625,1580.42004394531
2019-07-25,3003.669921875,27140.98046875,13169.2900390625,30895.400390625,1561.44995117188
2019-07-26,3025.86010742188,27192.44921875,13235.5,31146.51953125,1578.96997070312
2019-07-29,3020.96997070312,27221.349609375,13222.6103515625,31046.630859375,1569.03002929688
2019-07-30,3013.17993164062,27198.01953125,13187.2099609375,31005.359375,1585.59997558594
2019-07-31,2980.3798828125,26864.26953125,13066.599609375,30684.8203125,1574.60998535156
2019-08-01,2953.56005859375,26583.419921875,12920.8203125,30376.890625,1550.76000976562
2019-08-02,2932.05004882812,26485.009765625,12839.509765625,30120.890625,1533.66003417969
2019-08-05,2844.73999023438,25717.740234375,12497.3095703125,29213.5390625,1487.41003417969
2019-08-06,2881.77001953125,26029.51953125,12628.1396484375,29578.640625,1502.08996582031
2019-08-07,2883.97998046875,26007.0703125,12632.9599609375,29605.83984375,1500.68994140625
2019-08-08,2938.09008789062,26378.189453125,12828.8203125,30177.5703125,1532.13000488281
2019-08-09,2918.64990234375,26287.439453125,12748.419921875,29945.650390625,1513.0400390625
2019-08-12,2882.69995117188,25896.439453125,12586.240234375,29561.099609375,1495.90002441406
2019-08-13,2926.32006835938,26279.91015625,12724.3603515625,29979.51953125,1510.57995605469
2019-08-14,2840.60009765625,25479.419921875,12368.0498046875,29107.05078125,1467.52001953125
2019-08-15,2847.60009765625,25579.390625,12409.5400390625,29156.380859375,1461.65002441406
2019-08-16,2888.67993164062,25886.009765625,12580.41015625,29597.939453125,1493.64001464844
2019-08-19,2923.64990234375,26135.7890625,12687.91015625,29938.939453125,1508.84997558594
2019-08-20,2900.51000976562,25962.439453125,12599.41015625,29715.75,1498.01000976562
2019-08-21,2924.42993164062,26202.73046875,12697.009765625,29961.009765625,1509.84997558594
2019-08-22,2922.94995117188,26252.240234375,12688.4599609375,29936.8203125,1506
2019-08-23,2847.11010742188,25628.900390625,12416.4501953125,29154.109375,1459.48999023438
2019-08-26,2878.3798828125,25898.830078125,12519.6201171875,29461.439453125,1476
2019-08-27,2869.15991210938,25777.900390625,12474.0498046875,29326.109375,1456.0400390625
2019-08-28,2887.93994140625,26036.099609375,12559.23046875,29523.630859375,1472.7099609375
2019-08-29,2924.580078125,26362.25,12704.0302734375,29911.060546875,1496.71997070312
2019-08-30,2926.4599609375,26403.279296875,12736.8798828125,29925.349609375,1494.83996582031
2019-09-03,2906.27001953125,26118.01953125,12663.400390625,29691.580078125,1472.28002929688
2019-09-04,2937.78002929688,26355.470703125,12796.3203125,30014.2890625,1484.76000976562
2019-09-05,2976,26728.150390625,12917.759765625,30407.2109375,1510.75
2019-09-06,2978.7099609375,26797.4609375,12933.3798828125,30398.6796875,1505.17004394531
2019-09-09,2978.42993164062,26835.509765625,12960.7197265625,30426.150390625,1524.22998046875
2019-09-10,2979.38989257812,26909.4296875,12993.9599609375,30467.94921875,1541.60998535156
2019-09-11,3000.92993164062,27137.0390625,13082.41015625,30722.720703125,1575.7099609375
2019-09-12,3009.57006835938,27182.44921875,13116.0498046875,30785.630859375,1575.06994628906
2019-09-13,3007.38989257812,27219.51953125,13124.33984375,30764.5,1578.14001464844
2019-09-16,2997.9599609375,27076.8203125,13107.98046875,30717.919921875,1584.59997558594
2019-09-17,3005.69995117188,27110.80078125,13131.41015625,30780.630859375,1578.2900390625
2019-09-18,3006.72998046875,27147.080078125,13119.3095703125,30762.580078125,1568.33996582031
2019-09-19,3006.7900390625,27094.7890625,13111.25,30750.099609375,1561.46997070312
2019-09-20,2992.07006835938,26935.0703125,13093.7998046875,30609.51953125,1559.76000976562
2019-09-23,2991.78002929688,26949.990234375,13085.330078125,30606.5,1558.25
2019-09-24,2966.60009765625,26807.76953125,12992.259765625,30302.3203125,1533.58996582031
2019-09-25,2984.8701171875,26970.7109375,13037.6103515625,30506.5,1550.65002441406
2019-09-26,2977.6201171875,26891.119140625,13028.740234375,30394.44921875,1533.32995605469
2019-09-27,2961.7900390625,26820.25,12971.98046875,30204.05078125,1520.47998046875
2019-09-30,2976.73999023438,26916.830078125,13004.740234375,30351.919921875,1523.36999511719
2019-10-01,2940.25,26573.0390625,12835.349609375,29815.98046875,1493.43005371094
2019-10-02,2887.61010742188,26078.619140625,12608.4296875,29461.189453125,1479.63000488281
2019-10-03,2910.6298828125,26201.0390625,12685.76953125,29698.58984375,1486.34997558594
2019-10-04,2952.01000976562,26573.720703125,12831.5498046875,30092.890625,1500.69995117188
2019-10-07,2938.7900390625,26478.01953125,12777.740234375,29976.5,1497.7900390625
2019-10-08,2893.06005859375,26164.0390625,12590.91015625,29504.890625,1472.59997558594
2019-10-09,2919.39990234375,26346.009765625,12691.16015625,29755.060546875,1479.4599609375
2019-10-10,2938.1298828125,26496.669921875,12766,29924.419921875,1485.35998535156
2019-10-11,2970.27001953125,26816.58984375,12926.919921875,30278.029296875,1511.90002441406
2019-10-14,2966.14990234375,26787.359375,12896.2197265625,30225.69921875,1505.43005371094
2019-10-15,2995.67993164062,27024.80078125,13006.0400390625,30524.240234375,1523.30004882812
2019-10-16,2989.68994140625,27001.98046875,12994.8896484375,30450.9296875,1525.06005859375
2019-10-17,2997.94995117188,27025.880859375,13039.23046875,30561.640625,1541.83996582031
2019-10-18,2986.19995117188,26770.19921875,13006.6396484375,30432.73046875,1535.47998046875
2019-10-21,3006.71997070312,26827.640625,13088.6103515625,30650.01953125,1552.41003417969
2019-10-22,2995.98999023438,26788.099609375,13071.8603515625,30544.80078125,1550.86999511719
2019-10-23,3004.52001953125,26833.94921875,13114.3896484375,30622.650390625,1552.85998535156
2019-10-24,3010.2900390625,26805.529296875,13118.900390625,30699.5390625,1548.48999023438
2019-10-25,3022.55004882812,26958.060546875,13146.240234375,30836.220703125,1558.7099609375
2019-10-28,3039.419921875,27090.720703125,13186.4296875,31009.26953125,1571.93005371094
2019-10-29,3036.88989257812,27071.4609375,13209.6298828125,30978.759765625,1577.06994628906
2019-10-30,3046.77001953125,27186.689453125,13244.009765625,31062.98046875,1572.84997558594
2019-10-31,3037.56005859375,27046.23046875,13171.8095703125,30945.630859375,1562.44995117188
2019-11-01,3066.90991210938,27347.359375,13300.26953125,31267.1796875,1589.32995605469
2019-11-04,3078.27001953125,27462.109375,13355.4404296875,31384.19921875,1597.40002441406
2019-11-05,3074.6201171875,27492.630859375,13339.58984375,31351.5390625,1599.60998535156
2019-11-06,3076.78002929688,27492.560546875,13351.5703125,31332.41015625,1589.5400390625
2019-11-07,3085.17993164062,27674.80078125,13395.5498046875,31417.259765625,1593.98999023438
2019-11-08,3093.080078125,27681.240234375,13407.7998046875,31505.01953125,1598.85998535156
2019-11-11,3087.01000976562,27691.490234375,13388.1201171875,31447.58984375,1594.77001953125
2019-11-12,3091.84008789062,27691.490234375,13387.6201171875,31488.119140625,1595.11999511719
2019-11-13,3094.0400390625,27783.58984375,13385.0498046875,31497.259765625,1589.18005371094
2019-11-14,3096.6298828125,27781.9609375,13392,31520.75,1588.7900390625
2019-11-15,3120.4599609375,28004.890625,13492.9599609375,31751.880859375,1596.44995117188
2019-11-18,3122.03002929688,28036.220703125,13483.8095703125,31760.490234375,1592.33996582031
2019-11-19,3120.17993164062,27934.01953125,13466.349609375,31769.099609375,1598.2900390625
2019-11-20,3108.4599609375,27821.08984375,13419.2998046875,31665.880859375,1591.60998535156
2019-11-21,3103.5400390625,27766.2890625,13406.419921875,31607.119140625,1583.9599609375
2019-11-22,3110.2900390625,27875.619140625,13440.9501953125,31679.220703125,1588.93994140625
2019-11-25,3133.63989257812,28066.470703125,13532.8896484375,31960.19921875,1621.90002441406
2019-11-26,3140.52001953125,28121.6796875,13559.7099609375,32028.640625,1624.22998046875
2019-11-27,3153.6298828125,28164,13607.6201171875,32167.240234375,1634.09997558594
2019-11-29,3140.97998046875,28051.41015625,13545.2099609375,32025.859375,1624.5
2019-12-02,3113.8701171875,27783.0390625,13448.259765625,31735.419921875,1607.57995605469
2019-12-03,3093.19995117188,27502.810546875,13366.08984375,31540.689453125,1602.63000488281
2019-12-04,3112.76000976562,27649.779296875,13457.9697265625,31727.9609375,1613.90002441406
2019-12-05,3117.42993164062,27677.7890625,13482.2998046875,31757.9296875,1614.82995605469
2019-12-06,3145.90991210938,28015.060546875,13588.2900390625,32038.98046875,1633.83996582031
2019-12-09,3135.9599609375,27909.599609375,13555.0703125,31949.19921875,1629.61999511719
2019-12-10,3132.52001953125,27881.720703125,13545.3095703125,31921.94921875,1631.7099609375
2019-12-11,3141.6298828125,27911.30078125,13579.919921875,32001.439453125,1631.93005371094
2019-12-12,3168.57006835938,28132.05078125,13697.41015625,32258.869140625,1644.81005859375
2019-12-13,3168.80004882812,28135.380859375,13697.33984375,32241.16015625,1637.97998046875
2019-12-16,3191.44995117188,28235.890625,13795.150390625,32479.240234375,1649.93994140625
2019-12-17,3192.52001953125,28267.16015625,13795.349609375,32503.6796875,1657.56005859375
2019-12-18,3191.13989257812,28239.279296875,13799.2099609375,32508.330078125,1661.72998046875
2019-12-19,3205.3701171875,28376.9609375,13831.669921875,32654.2890625,1667.08996582031
2019-12-20,3221.21997070312,28455.08984375,13889.25,32811.23046875,1671.90002441406
2019-12-23,3224.01000976562,28551.529296875,13899.990234375,32840.609375,1674.14001464844
2019-12-24,3223.3798828125,28515.44921875,13895.1396484375,32844.5390625,1678.01000976562
2019-12-26,3239.90991210938,28621.390625,13940.419921875,33006.66015625,1677.67004394531
2019-12-27,3240.02001953125,28645.259765625,13944.1396484375,32976.8203125,1669.03002929688
2019-12-30,3221.2900390625,28462.140625,13876.150390625,32788.76171875,1664.15002441406
2019-12-31,3230.78002929688,28538.439453125,13913.0302734375,32886.73828125,1668.46997070312
2020-01-02,3257.85009765625,28868.80078125,14002.490234375,33142.19921875,1666.77001953125
2020-01-03,3234.85009765625,28634.880859375,13917.0498046875,32943.328125,1660.86999511719
2020-01-06,3246.28002929688,28703.380859375,13941.7998046875,33065.140625,1663.26000976562
2020-01-07,3237.17993164062,28583.6796875,13898.4501953125,32988.51953125,1658.31005859375
2020-01-08,3253.05004882812,28745.08984375,13934.4404296875,33134.98828125,1663.58996582031
2020-01-09,3274.69995117188,28956.900390625,13997.650390625,33333.2109375,1664.98999023438
2020-01-10,3265.35009765625,28823.76953125,13957.9697265625,33237.1484375,1657.64001464844
2020-01-13,3288.1298828125,28907.05078125,14042.650390625,33487.08984375,1669.60998535156
2020-01-14,3283.14990234375,28939.669921875,14037.1298828125,33469.83984375,1675.73999023438
2020-01-15,3289.2900390625,29030.220703125,14053.23046875,33534.1484375,1682.40002441406
2020-01-16,3316.81005859375,29297.640625,14141.7802734375,33827.73828125,1705.21997070312
2020-01-17,3329.6201171875,29348.099609375,14183.2001953125,33917.37890625,1699.64001464844
2020-01-21,3320.7900390625,29196.0390625,14109.98046875,33817.58984375,1685.90002441406
2020-01-22,3321.75,29186.26953125,14110.240234375,33828.62890625,1684.4599609375
2020-01-23,3325.5400390625,29160.08984375,14102.0400390625,33862.46875,1685.01000976562
2020-01-24,3295.46997070312,28989.73046875,13978.4697265625,33539.55859375,1662.22998046875
2020-01-27,3243.6298828125,28535.80078125,13769.599609375,33028.76171875,1644.14001464844
2020-01-28,3276.23999023438,28722.849609375,13877.6103515625,33357.51953125,1658.31005859375
2020-01-29,3273.39990234375,28734.44921875,13843.8095703125,33322.078125,1649.21997070312
2020-01-30,3283.65991210938,28859.439453125,13861.919921875,33418.1484375,1648.21997070312
2020-01-31,3225.52001953125,28256.029296875,13614.099609375,32838.19140625,1614.06005859375
2020-02-03,3248.919921875,28399.810546875,13677.919921875,33099.01953125,1632.2099609375
2020-02-04,3297.59008789062,28807.630859375,13862.83984375,33609.6796875,1656.77001953125
2020-02-05,3334.68994140625,29290.849609375,14024.8603515625,33923.80078125,1681.92004394531
2020-02-06,3345.78002929688,29379.76953125,14034.9501953125,34012.2109375,1677.4599609375
2020-02-07,3327.7099609375,29102.509765625,13931.9296875,33827.98046875,1656.78002929688
2020-02-10,3352.09008789062,29276.8203125,13984.48046875,34070.1796875,1667.67004394531
2020-02-11,3357.75,29276.33984375,14054.080078125,34170.94921875,1677.51000976562
2020-02-12,3379.44995117188,29551.419921875,14136.98046875,34403.23828125,1689.38000488281
2020-02-13,3373.93994140625,29423.310546875,14099.0400390625,34369.8515625,1693.73999023438
2020-02-14,3380.15991210938,29398.080078125,14097.33984375,34428.33984375,1687.57995605469
2020-02-18,3370.2900390625,29232.189453125,14039.009765625,34363.171875,1683.52001953125
2020-02-19,3386.14990234375,29348.029296875,14087.1298828125,34533.94140625,1692.56994628906
2020-02-20,3373.22998046875,29219.98046875,14061.48046875,34434.66015625,1696.06994628906
2020-02-21,3337.75,28992.41015625,13975.7802734375,34066.28125,1678.60998535156
2020-02-24,3225.88989257812,27960.80078125,13534.1201171875,32937.51953125,1628.09997558594
2020-02-25,3128.2099609375,27081.359375,13143.73046875,31921.689453125,1571.90002441406
2020-02-26,3116.38989257812,26957.58984375,13046.6201171875,31741.7890625,1552.76000976562
2020-02-27,2978.76000976562,25766.640625,12547.25,30385.630859375,1497.86999511719
2020-02-28,2954.21997070312,25409.359375,12380.9697265625,30125.0703125,1476.43005371094
2020-03-02,3090.22998046875,26703.3203125,12827.990234375,31416.390625,1518.48999023438
2020-03-03,3003.3701171875,25917.41015625,12542.740234375,30571.009765625,1486.07995605469
2020-03-04,3130.1201171875,27090.859375,13009.9599609375,31783.779296875,1531.19995117188
2020-03-05,3023.93994140625,26121.279296875,12593.0302734375,30719.900390625,1478.81994628906
2020-03-06,2972.3701171875,25864.779296875,12352.0302734375,30157.91015625,1449.21997070312
2020-03-09,2746.56005859375,23851.01953125,11298.4296875,27774.990234375,1313.43994140625
2020-03-10,2882.22998046875,25018.16015625,11793.26953125,29088.029296875,1350.90002441406
2020-03-11,2741.3798828125,23553.220703125,11177.2900390625,27598.91015625,1264.30004882812
2020-03-12,2480.63989257812,21200.619140625,10060.759765625,24909.109375,1122.93005371094
2020-03-13,2711.02001953125,23185.619140625,10851.740234375,27142.669921875,1210.13000488281
2020-03-16,2386.1298828125,20188.51953125,9567.5302734375,23818.44921875,1037.42004394531
2020-03-17,2529.18994140625,21237.380859375,10063.3603515625,25182.900390625,1106.51000976562
2020-03-18,2398.10009765625,19898.919921875,9384.599609375,23731.69921875,991.159973144531
2020-03-19,2409.38989257812,20087.189453125,9461.3095703125,24064.359375,1058.75
2020-03-20,2304.919921875,19173.98046875,9133.16015625,23082.44921875,1013.89001464844
2020-03-23,2237.39990234375,18591.9296875,8777.3798828125,22465.140625,1002.40002441406
2020-03-24,2447.330078125,20704.91015625,9658.3203125,24542.51953125,1096.5400390625
2020-03-25,2475.56005859375,21200.55078125,9961.3798828125,24878.580078125,1110.36999511719
2020-03-26,2630.07006835938,22552.169921875,10536.2802734375,26385.400390625,1180.31994628906
2020-03-27,2541.46997070312,21636.779296875,10187.2099609375,25500.5703125,1131.98999023438
2020-03-30,2626.64990234375,22327.48046875,10434.740234375,26275.33984375,1158.31994628906
2020-03-31,2584.59008789062,21917.16015625,10301.8701171875,25899.9296875,1153.09997558594
2020-04-01,2470.5,20943.509765625,9844.849609375,24711.150390625,1071.98999023438
2020-04-02,2526.89990234375,21413.439453125,10062.3701171875,25199.640625,1085.81005859375
2020-04-03,2488.64990234375,21052.529296875,9880.6298828125,24736.259765625,1052.05004882812
2020-04-06,2663.67993164062,22679.990234375,10515.240234375,26532.080078125,1138.78002929688
2020-04-07,2659.40991210938,22653.859375,10537.0400390625,26522.189453125,1139.17004394531
2020-04-08,2749.97998046875,23433.5703125,10902.58984375,27457.05078125,1191.66003417969
2020-04-09,2789.82006835938,23719.369140625,11136.6103515625,27938.9296875,1246.72998046875
2020-04-13,2761.6298828125,23390.76953125,10949.5302734375,27647.759765625,1212.0400390625
2020-04-14,2846.06005859375,23949.759765625,11172.2001953125,28477.369140625,1237.32995605469
2020-04-15,2783.36010742188,23504.349609375,10843.919921875,27837.8203125,1183.97998046875
2020-04-16,2799.55004882812,23537.6796875,10818.0302734375,27984.94921875,1178.08996582031
2020-04-17,2874.56005859375,24242.490234375,11208.2900390625,28760.23046875,1229.09997558594
2020-04-20,2823.15991210938,23650.439453125,11003.8798828125,28286.05078125,1213.34997558594
2020-04-21,2736.56005859375,23018.880859375,10706.4404296875,27433.69921875,1185.08996582031
2020-04-22,2799.31005859375,23475.8203125,10908.5595703125,28061.359375,1201.52001953125
2020-04-23,2797.80004882812,23515.259765625,10916.6796875,28096.7890625,1214.06005859375
2020-04-24,2836.73999023438,23775.26953125,11017.900390625,28483.890625,1233.05004882812
2020-04-27,2878.47998046875,24133.779296875,11264.83984375,28990.130859375,1281.88000488281
2020-04-28,2863.38989257812,24101.55078125,11319.7001953125,28876.23046875,1298.07995605469
2020-04-29,2939.51000976562,24633.859375,11618.23046875,29719.01953125,1360.76000976562
2020-04-30,2912.42993164062,24345.720703125,11372.33984375,29365.490234375,1310.66003417969
2020-05-01,2830.7099609375,23723.689453125,11058.5703125,28500.609375,1260.47998046875
2020-05-04,2842.73999023438,23749.759765625,11056.2802734375,28643.630859375,1263.96997070312
2020-05-05,2868.43994140625,23883.08984375,11135.400390625,28909.880859375,1273.51000976562
2020-05-06,2848.419921875,23664.640625,10999.990234375,28736.48046875,1263.01000976562
2020-05-07,2881.18994140625,23875.890625,11121.669921875,29113.759765625,1282.93005371094
2020-05-08,2929.80004882812,24331.3203125,11354.33984375,29670.6796875,1329.64001464844
2020-05-11,2930.18994140625,24221.990234375,11281.3701171875,29667.720703125,1321.23999023438
2020-05-12,2870.1201171875,23764.779296875,11055.580078125,29027.83984375,1275.5400390625
2020-05-13,2820,23247.970703125,10829.4404296875,28467.41015625,1233.25
2020-05-14,2852.5,23625.33984375,10927.41015625,28779.609375,1237.55004882812
2020-05-15,2863.69995117188,23685.419921875,10947.3203125,28934.880859375,1256.98999023438
2020-05-18,2953.90991210938,24597.369140625,11402.23046875,29900.0703125,1333.68994140625
2020-05-19,2922.93994140625,24206.859375,11248.9697265625,29599.650390625,1307.71997070312
2020-05-20,2971.61010742188,24575.900390625,11420.0400390625,30125.380859375,1346.93005371094
2020-05-21,2948.51000976562,24474.119140625,11351.599609375,29925.890625,1347.56005859375
2020-05-22,2955.44995117188,24465.16015625,11331.9697265625,30016.30078125,1355.53002929688
2020-05-26,2991.77001953125,24995.109375,11603,30417.48046875,1393.06994628906
2020-05-27,3036.1298828125,25548.26953125,11837.5302734375,30887.279296875,1436.35998535156
2020-05-28,3029.72998046875,25400.640625,11804.91015625,30764.05078125,1400.67004394531
2020-05-29,3044.31005859375,25383.109375,11802.9501953125,30927.0390625,1394.0400390625
2020-06-01,3055.72998046875,25475.01953125,11900.240234375,31108.109375,1405.36999511719
2020-06-02,3080.82006835938,25742.650390625,12046.41015625,31365.939453125,1418.2099609375
2020-06-03,3122.8701171875,26269.890625,12302.1904296875,31830.140625,1452.08996582031
2020-06-04,3112.35009765625,26281.8203125,12286.98046875,31714.76953125,1452.06005859375
2020-06-05,3193.92993164062,27110.98046875,12641.4404296875,32525.310546875,1507.15002441406
2020-06-08,3232.38989257812,27572.439453125,12836.599609375,32991.73828125,1536.89001464844
2020-06-09,3207.17993164062,27272.30078125,12619.51953125,32685.529296875,1507.05004882812
2020-06-10,3190.13989257812,26989.990234375,12449.2197265625,32465.990234375,1467.39001464844
2020-06-11,3002.10009765625,25128.169921875,11659.169921875,30532.189453125,1356.21997070312
2020-06-12,3041.31005859375,25605.5390625,11867.169921875,30947.189453125,1387.68005371094
2020-06-15,3066.59008789062,25763.16015625,11942.91015625,31288.83984375,1419.60998535156
2020-06-16,3124.73999023438,26289.98046875,12161.4697265625,31871.970703125,1452.26000976562
2020-06-17,3113.48999023438,26119.609375,12086.490234375,31728.73046875,1426.53002929688
2020-06-18,3115.34008789062,26080.099609375,12072.58984375,31772.509765625,1427.32995605469
2020-06-19,3097.73999023438,25871.4609375,11980.1201171875,31612.05078125,1418.63000488281
2020-06-22,3117.86010742188,26024.9609375,12028.91015625,31821.41015625,1433.53002929688
2020-06-23,3131.2900390625,26156.099609375,12077.740234375,31946.1796875,1439.33996582031
2020-06-24,3050.330078125,25445.939453125,11726.5400390625,31105.619140625,1389.73999023438
2020-06-25,3083.76000976562,25745.599609375,11865.1103515625,31454.3203125,1413.31005859375
2020-06-26,3009.05004882812,25015.55078125,11604.4296875,30683.80078125,1378.78002929688
2020-06-29,3053.23999023438,25595.80078125,11777.080078125,31144.91015625,1421.2099609375
2020-06-30,3100.2900390625,25812.880859375,11893.7802734375,31630.509765625,1441.36999511719
2020-07-01,3115.86010742188,25734.970703125,11901.5498046875,31739.099609375,1427.31005859375
2020-07-02,3130.01000976562,25827.359375,11991.51953125,31876.75,1431.85998535156
2020-07-06,3179.71997070312,26287.029296875,12160.009765625,32379.099609375,1442.88000488281
2020-07-07,3145.32006835938,25890.1796875,11990.1396484375,32083.880859375,1416
2020-07-08,3169.93994140625,26067.279296875,12086.3896484375,32360.41015625,1427.40002441406
2020-07-09,3152.05004882812,25706.08984375,11928.6298828125,32170.33984375,1398.92004394531
2020-07-10,3185.0400390625,26075.30078125,12075.580078125,32525.94921875,1422.68005371094
2020-07-13,3155.21997070312,26085.80078125,12014.669921875,32131.8203125,1403.56994628906
2020-07-14,3197.52001953125,26642.58984375,12014.669921875,32556.599609375,1428.26000976562
2020-07-15,3226.56005859375,26870.099609375,12391.3203125,32935.41015625,1478.27001953125
2020-07-16,3215.57006835938,26734.7109375,12350.1103515625,32805.87109375,1467.56005859375
2020-07-17,3224.72998046875,26671.94921875,12402.740234375,32906.96875,1473.31994628906
2020-07-20,3251.84008789062,26680.869140625,12392.98046875,33218.87890625,1467.94995117188
2020-07-21,3257.30004882812,26840.400390625,12508.6796875,33272.8515625,1487.51000976562
2020-07-22,3276.02001953125,27005.83984375,12569.0703125,33444.8984375,1490.14001464844
2020-07-23,3235.65991210938,26652.330078125,12510.8701171875,33049.3515625,1490.19995117188
2020-07-24,3215.6298828125,26469.890625,12461.7802734375,32803.26953125,1467.55004882812
2020-07-27,3239.40991210938,26584.76953125,12553.1298828125,33086.328125,1484.65002441406
2020-07-28,3218.43994140625,26379.279296875,12491.2197265625,32849.73046875,1469.76000976562
2020-07-29,3258.43994140625,26539.5703125,12669.6201171875,33304.69921875,1500.63000488281
2020-07-30,3246.21997070312,26313.650390625,12533.2802734375,33194.3984375,1495.09997558594
2020-07-31,3271.1201171875,26428.3203125,12465.0498046875,33393.390625,1480.43005371094
2020-08-03,3294.61010742188,26664.400390625,12536.8095703125,33690.5703125,1506.80004882812
2020-08-04,3306.51000976562,26828.470703125,12612.1103515625,33824.078125,1517.2099609375
2020-08-05,3327.77001953125,27201.51953125,12731.5498046875,34076.87890625,1546.23999023438
2020-08-06,3349.15991210938,27386.98046875,12729.169921875,34255.55078125,1544.61999511719
2020-08-07,3351.28002929688,27433.48046875,12765.83984375,34267.3515625,1569.18005371094
2020-08-10,3360.46997070312,27791.439453125,12844.01953125,34354.08984375,1584.67004394531
2020-08-11,3333.68994140625,27686.91015625,12849.4296875,34063.94921875,1575.09997558594
2020-08-12,3380.35009765625,27976.83984375,12974.830078125,34525.76953125,1583.25
2020-08-13,3373.42993164062,27896.720703125,12919.150390625,34492.578125,1579.7900390625
2020-08-14,3372.85009765625,27931.01953125,12902.5,34478.01171875,1577.88000488281
2020-08-17,3381.98999023438,27844.91015625,12936.1103515625,34632.25,1585.46997070312
2020-08-18,3389.78002929688,27778.0703125,12910.330078125,34694.05859375,1569.77001953125
2020-08-19,3374.85009765625,27692.880859375,12859.8798828125,34543.87890625,1572.06994628906
2020-08-20,3385.51000976562,27739.73046875,12812.8603515625,34658.73046875,1564.30004882812
2020-08-21,3397.15991210938,27930.330078125,12809.0703125,34741.23046875,1552.47998046875
2020-08-24,3431.28002929688,28308.4609375,12972.8798828125,35061.4609375,1568.46997070312
2020-08-25,3443.6201171875,28248.439453125,13001.990234375,35178.390625,1571.2099609375
2020-08-26,3478.72998046875,28331.919921875,13042.5400390625,35512.94921875,1560.18994140625
2020-08-27,3484.55004882812,28492.26953125,13068.8095703125,35585.4609375,1564.56005859375
2020-08-28,3508.01000976562,28653.869140625,13170.9599609375,35841.5703125,1578.33996582031
